timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1753280156589,384,Grow-0,200,OK,Thread Group 1-1,text,true,,512146,162,3,3,https://groww.in/mutual-funds/quant-small-cap-fund-direct-plan-growth,365,0,28
1753280156984,22,Grow-1,200,OK,Thread Group 1-1,bin,true,,5296,132,3,3,https://groww.in/favicon32x32-groww.ico,22,0,0
1753280157006,47,Grow-2,200,OK,Thread Group 1-1,text,true,,109712,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/161459f0e2a48641.css,45,0,21
1753280157236,20,Grow-3,200,OK,Thread Group 1-1,text,true,,21394,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/4bb1f5903c32e712.css,20,0,0
1753280157270,22,Grow-4,200,OK,Thread Group 1-1,text,true,,23101,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/79ec7c0309b27470.css,22,0,0
1753280157308,21,Grow-5,200,OK,Thread Group 1-1,text,true,,25908,203,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/f51edef650114752.css,20,0,0
1753280157357,23,Grow-6,200,OK,Thread Group 1-1,text,true,,92824,215,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,21,0,0
1753280157380,19,Grow-7,200,OK,Thread Group 1-1,text,true,,24085,213,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/webpack-4dc24e0e0a6ffd6f.js,19,0,0
1753280157400,20,Grow-8,200,OK,Thread Group 1-1,text,true,,131489,215,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/framework-5dad600cad544b5c.js,18,0,0
1753280157420,21,Grow-9,200,OK,Thread Group 1-1,text,true,,124140,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/main-8ae12867921b32d8.js,19,0,0
1753280157441,64,Grow-10,200,OK,Thread Group 1-1,text,true,,1766196,216,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/_app-85cad8337e2d95cc.js,22,0,0
1753280157505,24,Grow-11,200,OK,Thread Group 1-1,text,true,,10847,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/77612-8a27811f4c56a186.js,24,0,0
1753280157530,18,Grow-12,200,OK,Thread Group 1-1,text,true,,16595,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/37021-3d1b47157bda3de0.js,18,0,0
1753280157548,24,Grow-13,200,OK,Thread Group 1-1,text,true,,12089,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/4299-446ef7a957d92251.js,24,0,0
1753280157572,23,Grow-14,200,OK,Thread Group 1-1,text,true,,30285,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/67336-a6337e5424e9bcff.js,22,0,0
1753280157595,22,Grow-15,200,OK,Thread Group 1-1,text,true,,26216,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/63035-7261f8e1909d7239.js,22,0,0
1753280157617,34,Grow-16,200,OK,Thread Group 1-1,text,true,,22327,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/32379-8ab2fabbae01d0f0.js,34,0,0
1753280157651,25,Grow-17,200,OK,Thread Group 1-1,text,true,,9207,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/55296-fd788e2d412e42b0.js,25,0,0
1753280157676,20,Grow-18,200,OK,Thread Group 1-1,text,true,,22025,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/22175-19797072c3dd87dd.js,20,0,0
1753280157697,20,Grow-19,200,OK,Thread Group 1-1,text,true,,16572,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/27507-0b5a66d7e53a4c75.js,20,0,0
1753280157717,23,Grow-20,200,OK,Thread Group 1-1,text,true,,20159,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/34257-da7443be568c1873.js,23,0,0
1753280157740,26,Grow-21,200,OK,Thread Group 1-1,text,true,,16971,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/51457-378d14b1cacda9ff.js,25,0,0
1753280157766,22,Grow-22,200,OK,Thread Group 1-1,text,true,,28040,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/72042-667e92301d9bcc07.js,22,0,0
1753280157788,22,Grow-23,200,OK,Thread Group 1-1,text,true,,56708,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/79719-92ebc22caddf67b7.js,21,0,0
1753280157811,25,Grow-24,200,OK,Thread Group 1-1,text,true,,9025,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/62850-40eea774167fe9d0.js,25,0,0
1753280157837,23,Grow-25,200,OK,Thread Group 1-1,text,true,,17431,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/64613-15a0c2c4e76ddbb6.js,23,0,0
1753280157861,21,Grow-26,200,OK,Thread Group 1-1,text,true,,18367,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/13650-a1ced6716546f58d.js,21,0,0
1753280157883,20,Grow-27,200,OK,Thread Group 1-1,text,true,,23105,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/33222-6bc375c8bf9b4b06.js,19,0,0
1753280157903,42,Grow-28,200,OK,Thread Group 1-1,text,true,,179352,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/99285-73aae99659d72a23.js,27,0,0
1753280157946,24,Grow-29,200,OK,Thread Group 1-1,text,true,,11697,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/15528-dc81379a4f3d3731.js,24,0,0
1753280157971,21,Grow-30,200,OK,Thread Group 1-1,text,true,,17842,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/29128-a10322b3592dd09d.js,21,0,0
1753280157993,23,Grow-31,200,OK,Thread Group 1-1,text,true,,16124,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/5560-30786a548bb82ee4.js,22,0,0
1753280158016,24,Grow-32,200,OK,Thread Group 1-1,text,true,,89101,210,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/7994-ebef93f500f2a2c8.js,24,0,0
1753280158041,19,Grow-33,200,OK,Thread Group 1-1,text,true,,19753,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/24603-c2f9aa061b012f2f.js,19,0,0
1753280158061,21,Grow-34,200,OK,Thread Group 1-1,text,true,,50088,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/95227-504fa9934d36d984.js,21,0,0
1753280158082,30,Grow-35,200,OK,Thread Group 1-1,text,true,,56809,211,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/44240-62842f614a7a7f98.js,29,0,0
1753280158112,22,Grow-36,200,OK,Thread Group 1-1,text,true,,91784,239,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/mutual-funds/%5BsearchId%5D-dc32915af4aa0bb2.js,20,0,0
1753280158134,21,Grow-37,200,OK,Thread Group 1-1,text,true,,78273,218,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_buildManifest.js,20,0,0
1753280158155,22,Grow-38,200,OK,Thread Group 1-1,text,true,,1434,216,3,3,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_ssgManifest.js,22,0,0
1753280158177,38,Grow-39,200,OK,Thread Group 1-1,bin,true,,8711,161,3,3,https://assets-netstorage.groww.in/mf-assets/logos/escorts_groww.png,38,0,0
1753280158216,11,Grow-40,200,OK,Thread Group 1-1,text,true,,1669,172,3,3,https://groww.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,11,0,0
1753280156572,2298,Grow,200,OK,Thread Group 1-3,text,true,,3738502,8455,2,2,https://groww.in/mutual-funds/canara-robeco-small-cap-fund-direct-growth,288,0,41
1753280156572,306,Grow-0,200,OK,Thread Group 1-3,text,true,,423434,165,2,2,https://groww.in/mutual-funds/canara-robeco-small-cap-fund-direct-growth,288,0,41
1753280156946,26,Grow-1,200,OK,Thread Group 1-3,bin,true,,5296,132,2,2,https://groww.in/favicon32x32-groww.ico,26,0,0
1753280156972,580,Grow-2,200,OK,Thread Group 1-3,text,true,,109707,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/161459f0e2a48641.css,574,0,539
1753280157554,53,Grow-3,200,OK,Thread Group 1-3,text,true,,21394,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/4bb1f5903c32e712.css,52,0,19
1753280157608,30,Grow-4,200,OK,Thread Group 1-3,text,true,,23101,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/79ec7c0309b27470.css,28,0,0
1753280157638,25,Grow-5,200,OK,Thread Group 1-3,text,true,,25908,203,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/f51edef650114752.css,23,0,0
1753280157663,25,Grow-6,200,OK,Thread Group 1-3,text,true,,92824,215,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,24,0,0
1753280157688,32,Grow-7,200,OK,Thread Group 1-3,text,true,,24085,213,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/webpack-4dc24e0e0a6ffd6f.js,32,0,0
1753280157721,114,Grow-8,200,OK,Thread Group 1-3,text,true,,131489,215,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/framework-5dad600cad544b5c.js,109,0,0
1753280157835,35,Grow-9,200,OK,Thread Group 1-3,text,true,,124140,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/main-8ae12867921b32d8.js,32,0,0
1753280157870,75,Grow-10,200,OK,Thread Group 1-3,text,true,,1766196,216,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/_app-85cad8337e2d95cc.js,34,0,0
1753280157946,34,Grow-11,200,OK,Thread Group 1-3,text,true,,10847,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/77612-8a27811f4c56a186.js,34,0,0
1753280157980,24,Grow-12,200,OK,Thread Group 1-3,text,true,,16595,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/37021-3d1b47157bda3de0.js,24,0,0
1753280158004,28,Grow-13,200,OK,Thread Group 1-3,text,true,,12089,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/4299-446ef7a957d92251.js,28,0,0
1753280158033,28,Grow-14,200,OK,Thread Group 1-3,text,true,,30285,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/67336-a6337e5424e9bcff.js,27,0,0
1753280158061,26,Grow-15,200,OK,Thread Group 1-3,text,true,,26216,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/63035-7261f8e1909d7239.js,26,0,0
1753280158087,31,Grow-16,200,OK,Thread Group 1-3,text,true,,22327,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/32379-8ab2fabbae01d0f0.js,31,0,0
1753280158119,23,Grow-17,200,OK,Thread Group 1-3,text,true,,9207,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/55296-fd788e2d412e42b0.js,23,0,0
1753280158142,26,Grow-18,200,OK,Thread Group 1-3,text,true,,22025,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/22175-19797072c3dd87dd.js,26,0,0
1753280158168,24,Grow-19,200,OK,Thread Group 1-3,text,true,,16572,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/27507-0b5a66d7e53a4c75.js,24,0,0
1753280158192,26,Grow-20,200,OK,Thread Group 1-3,text,true,,20159,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/34257-da7443be568c1873.js,26,0,0
1753280158218,38,Grow-21,200,OK,Thread Group 1-3,text,true,,16971,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/51457-378d14b1cacda9ff.js,38,0,0
1753280158256,29,Grow-22,200,OK,Thread Group 1-3,text,true,,28040,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/72042-667e92301d9bcc07.js,29,0,0
1753280158285,37,Grow-23,200,OK,Thread Group 1-3,text,true,,56708,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/79719-92ebc22caddf67b7.js,37,0,0
1753280158322,25,Grow-24,200,OK,Thread Group 1-3,text,true,,9025,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/62850-40eea774167fe9d0.js,25,0,0
1753280158347,23,Grow-25,200,OK,Thread Group 1-3,text,true,,17431,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/64613-15a0c2c4e76ddbb6.js,23,0,0
1753280158370,64,Grow-26,200,OK,Thread Group 1-3,text,true,,18367,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/13650-a1ced6716546f58d.js,64,0,0
1753280158434,29,Grow-27,200,OK,Thread Group 1-3,text,true,,23105,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/33222-6bc375c8bf9b4b06.js,29,0,0
1753280158464,24,Grow-28,200,OK,Thread Group 1-3,text,true,,179352,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/99285-73aae99659d72a23.js,22,0,0
1753280158488,25,Grow-29,200,OK,Thread Group 1-3,text,true,,11697,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/15528-dc81379a4f3d3731.js,25,0,0
1753280158514,23,Grow-30,200,OK,Thread Group 1-3,text,true,,17842,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/29128-a10322b3592dd09d.js,22,0,0
1753280158537,29,Grow-31,200,OK,Thread Group 1-3,text,true,,16124,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/5560-30786a548bb82ee4.js,29,0,0
1753280158566,25,Grow-32,200,OK,Thread Group 1-3,text,true,,89101,210,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/7994-ebef93f500f2a2c8.js,23,0,0
1753280158591,22,Grow-33,200,OK,Thread Group 1-3,text,true,,19753,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/24603-c2f9aa061b012f2f.js,22,0,0
1753280158613,24,Grow-34,200,OK,Thread Group 1-3,text,true,,50088,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/95227-504fa9934d36d984.js,24,0,0
1753280158637,105,Grow-35,200,OK,Thread Group 1-3,text,true,,56809,211,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/44240-62842f614a7a7f98.js,103,0,0
1753280158742,33,Grow-36,200,OK,Thread Group 1-3,text,true,,91784,239,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/mutual-funds/%5BsearchId%5D-dc32915af4aa0bb2.js,31,0,0
1753280158776,28,Grow-37,200,OK,Thread Group 1-3,text,true,,78273,218,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_buildManifest.js,26,0,0
1753280158804,28,Grow-38,200,OK,Thread Group 1-3,text,true,,1434,216,2,2,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_ssgManifest.js,28,0,0
1753280158833,27,Grow-39,200,OK,Thread Group 1-3,bin,true,,21033,160,2,2,https://assets-netstorage.groww.in/mf-assets/logos/canara_groww.png,27,0,0
1753280158860,10,Grow-40,200,OK,Thread Group 1-3,text,true,,1669,172,2,2,https://groww.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,10,0,0
1753280156586,2431,Grow,200,OK,Thread Group 1-2,text,true,,3787032,8469,1,1,https://groww.in/mutual-funds/motilal-oswal-most-focused-midcap-30-fund-direct-growth,316,0,32
1753280156586,336,Grow-0,200,OK,Thread Group 1-2,text,true,,444397,178,1,1,https://groww.in/mutual-funds/motilal-oswal-most-focused-midcap-30-fund-direct-growth,316,0,32
1753280156947,25,Grow-1,200,OK,Thread Group 1-2,bin,true,,5296,132,1,1,https://groww.in/favicon32x32-groww.ico,25,0,0
1753280156973,579,Grow-2,200,OK,Thread Group 1-2,text,true,,109707,203,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/161459f0e2a48641.css,570,0,538
1753280157554,550,Grow-3,200,OK,Thread Group 1-2,text,true,,21389,203,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/4bb1f5903c32e712.css,548,0,523
1753280158105,38,Grow-4,200,OK,Thread Group 1-2,text,true,,23101,203,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/79ec7c0309b27470.css,37,0,16
1753280158143,24,Grow-5,200,OK,Thread Group 1-2,text,true,,25908,203,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/css/f51edef650114752.css,23,0,0
1753280158167,22,Grow-6,200,OK,Thread Group 1-2,text,true,,92824,215,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js,20,0,0
1753280158189,26,Grow-7,200,OK,Thread Group 1-2,text,true,,24085,213,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/webpack-4dc24e0e0a6ffd6f.js,26,0,0
1753280158216,23,Grow-8,200,OK,Thread Group 1-2,text,true,,131489,215,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/framework-5dad600cad544b5c.js,20,0,0
1753280158239,24,Grow-9,200,OK,Thread Group 1-2,text,true,,124140,210,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/main-8ae12867921b32d8.js,23,0,0
1753280158264,61,Grow-10,200,OK,Thread Group 1-2,text,true,,1766196,216,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/_app-85cad8337e2d95cc.js,21,0,0
1753280158326,19,Grow-11,200,OK,Thread Group 1-2,text,true,,10847,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/77612-8a27811f4c56a186.js,19,0,0
1753280158345,22,Grow-12,200,OK,Thread Group 1-2,text,true,,16595,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/37021-3d1b47157bda3de0.js,22,0,0
1753280158367,20,Grow-13,200,OK,Thread Group 1-2,text,true,,12089,210,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/4299-446ef7a957d92251.js,20,0,0
1753280158387,20,Grow-14,200,OK,Thread Group 1-2,text,true,,30285,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/67336-a6337e5424e9bcff.js,20,0,0
1753280158407,20,Grow-15,200,OK,Thread Group 1-2,text,true,,26216,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/63035-7261f8e1909d7239.js,20,0,0
1753280158427,21,Grow-16,200,OK,Thread Group 1-2,text,true,,22327,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/32379-8ab2fabbae01d0f0.js,21,0,0
1753280158448,18,Grow-17,200,OK,Thread Group 1-2,text,true,,9207,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/55296-fd788e2d412e42b0.js,18,0,0
1753280158466,20,Grow-18,200,OK,Thread Group 1-2,text,true,,22025,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/22175-19797072c3dd87dd.js,20,0,0
1753280158486,27,Grow-19,200,OK,Thread Group 1-2,text,true,,16572,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/27507-0b5a66d7e53a4c75.js,27,0,0
1753280158514,31,Grow-20,200,OK,Thread Group 1-2,text,true,,20159,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/34257-da7443be568c1873.js,31,0,0
1753280158545,23,Grow-21,200,OK,Thread Group 1-2,text,true,,16971,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/51457-378d14b1cacda9ff.js,23,0,0
1753280158568,24,Grow-22,200,OK,Thread Group 1-2,text,true,,28040,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/72042-667e92301d9bcc07.js,24,0,0
1753280158592,25,Grow-23,200,OK,Thread Group 1-2,text,true,,56708,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/79719-92ebc22caddf67b7.js,25,0,0
1753280158617,24,Grow-24,200,OK,Thread Group 1-2,text,true,,9025,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/62850-40eea774167fe9d0.js,24,0,0
1753280158641,23,Grow-25,200,OK,Thread Group 1-2,text,true,,17431,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/64613-15a0c2c4e76ddbb6.js,23,0,0
1753280158665,38,Grow-26,200,OK,Thread Group 1-2,text,true,,18367,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/13650-a1ced6716546f58d.js,38,0,0
1753280158703,21,Grow-27,200,OK,Thread Group 1-2,text,true,,23105,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/33222-6bc375c8bf9b4b06.js,21,0,0
1753280158724,26,Grow-28,200,OK,Thread Group 1-2,text,true,,179352,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/99285-73aae99659d72a23.js,23,0,0
1753280158750,23,Grow-29,200,OK,Thread Group 1-2,text,true,,11697,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/15528-dc81379a4f3d3731.js,23,0,0
1753280158774,20,Grow-30,200,OK,Thread Group 1-2,text,true,,17842,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/29128-a10322b3592dd09d.js,19,0,0
1753280158794,21,Grow-31,200,OK,Thread Group 1-2,text,true,,16124,210,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/5560-30786a548bb82ee4.js,21,0,0
1753280158816,18,Grow-32,200,OK,Thread Group 1-2,text,true,,89101,210,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/7994-ebef93f500f2a2c8.js,16,0,0
1753280158834,22,Grow-33,200,OK,Thread Group 1-2,text,true,,19753,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/24603-c2f9aa061b012f2f.js,21,0,0
1753280158856,23,Grow-34,200,OK,Thread Group 1-2,text,true,,50088,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/95227-504fa9934d36d984.js,23,0,0
1753280158879,28,Grow-35,200,OK,Thread Group 1-2,text,true,,56809,211,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/44240-62842f614a7a7f98.js,26,0,0
1753280158907,29,Grow-36,200,OK,Thread Group 1-2,text,true,,91784,239,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/chunks/pages/mutual-funds/%5BsearchId%5D-dc32915af4aa0bb2.js,27,0,0
1753280158936,22,Grow-37,200,OK,Thread Group 1-2,text,true,,78273,218,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_buildManifest.js,21,0,0
1753280158959,19,Grow-38,200,OK,Thread Group 1-2,text,true,,1434,216,1,1,https://assets-netstorage.groww.in/web-assets/billion_groww_desktop/prod/_next/static/9zxRglX4mPxQZVE5ZuwS5/_ssgManifest.js,19,0,0
1753280158978,21,Grow-39,200,OK,Thread Group 1-2,bin,true,,48605,161,1,1,https://assets-netstorage.groww.in/mf-assets/logos/motilal_groww.png,21,0,0
1753280158999,18,Grow-40,200,OK,Thread Group 1-2,text,true,,1669,172,1,1,https://groww.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,18,0,0
1753336500879,158,NAV time,200,OK,Thread Group 1-2,text,true,,62788,163,2,2,https://staticassets.zerodha.com/coin/historical-nav/INF247L01445.json,148,0,113
1753336500594,455,NAV time,200,OK,Thread Group 1-1,text,true,,69671,163,2,2,https://staticassets.zerodha.com/coin/historical-nav/INF966L01689.json,446,0,398
1753336501211,84,NAV time,200,OK,Thread Group 1-3,text,true,,33981,163,3,3,https://staticassets.zerodha.com/coin/historical-nav/INF760K01JC6.json,78,0,43
1753336501813,2239,Grow,200,OK,Thread Group 1-3,text,true,,3738898,8458,3,3,https://groww.in/mutual-funds/canara-robeco-small-cap-fund-direct-growth,563,0,188
1753336501813,2203,Grow,200,OK,Thread Group 1-1,text,true,,3815253,8456,3,3,https://groww.in/mutual-funds/quant-small-cap-fund-direct-plan-growth,234,0,185
1753336501813,591,Grow-0,200,OK,Thread Group 1-3,text,true,,423769,165,3,3,https://groww.in/mutual-funds/canara-robeco-small-cap-fund-direct-growth,563,0,188
1753336502411,29,Grow-1,200,OK,Thread Group 1-3,bin,true,,5296,132,3,3,https://groww.in/favicon32x32-groww.ico,28,0,0
1753336501813,286,Grow-0,200,OK,Thread Group 1-1,text,true,,512447,162,3,3,https://groww.in/mutual-funds/quant-small-cap-fund-direct-plan-growth,234,0,185
